Frequency (Hz)	Level (dB)
11066.047668	-105.982681
11066.720581	-105.547478
11067.393494	-104.045517
11068.066406	-103.746948
11068.739319	-103.255249
11069.412231	-102.281952
11070.085144	-101.774315
11070.758057	-101.155495
11071.430969	-100.373894
11072.103882	-101.049049
11072.776794	-102.128128
11073.449707	-103.393791
11074.122620	-104.831116
11074.795532	-104.202301
11075.468445	-103.171036
11076.141357	-103.067383
11076.814270	-102.658165
11077.487183	-102.748451
11078.160095	-103.442871
11078.833008	-103.602531
11079.505920	-104.151184
11080.178833	-103.999138
11080.851746	-103.730057
11081.524658	-103.452728
11082.197571	-103.426949
11082.870483	-103.524109
11083.543396	-103.469948
11084.216309	-103.559937
11084.889221	-103.512947
11085.562134	-104.072266
11086.235046	-103.510925
11086.907959	-103.529846
11087.580872	-104.154388
11088.253784	-105.602951
11088.926697	-105.125023
11089.599609	-104.080345
11090.272522	-102.979362
11090.945435	-103.635963
11091.618347	-105.349983
11092.291260	-105.151085
11092.964172	-103.475479
11093.637085	-102.931702
11094.309998	-103.146660
11094.982910	-103.307289
11095.655823	-103.675529
11096.328735	-104.115669
11097.001648	-105.018555
11097.674561	-104.523567
11098.347473	-103.934410
11099.020386	-102.686096
11099.693298	-101.891556
11100.366211	-102.606102
11101.039124	-103.073326
11101.712036	-104.232986
11102.384949	-103.279861
11103.057861	-103.241165
11103.730774	-104.916946
11104.403687	-104.563507
11105.076599	-104.414604
11105.749512	-104.627579
11106.422424	-103.947235
11107.095337	-104.005333
11107.768250	-104.834160
11108.441162	-104.682747
11109.114075	-104.039322
11109.786987	-104.358360
11110.459900	-104.149544
11111.132812	-104.140266
11111.805725	-103.953255
11112.478638	-105.081329
11113.151550	-105.146126
11113.824463	-104.573532
11114.497375	-103.988586
11115.170288	-103.653275
11115.843201	-102.663467
11116.516113	-102.933235
11117.189026	-103.910385
11117.861938	-104.335442
11118.534851	-104.713440
11119.207764	-103.706367
11119.880676	-103.165237
11120.553589	-103.282089
11121.226501	-104.340561
11121.899414	-103.978752
11122.572327	-103.792053
11123.245239	-103.909294
11123.918152	-103.389496
11124.591064	-103.285172
11125.263977	-103.390228
11125.936890	-103.696762
11126.609802	-104.887947
11127.282715	-105.127464
11127.955627	-105.238930
11128.628540	-104.334404
11129.301453	-103.704315
11129.974365	-103.547783
11130.647278	-102.879425
11131.320190	-102.696922
11131.993103	-102.667267
11132.666016	-101.816536
11133.338928	-101.125710
11134.011841	-102.170799
11134.684753	-102.245438
11135.357666	-102.631004
11136.030579	-103.601608
11136.703491	-102.863434
11137.376404	-103.451416
11138.049316	-103.621742
11138.722229	-103.083862
11139.395142	-103.029984
11140.068054	-104.529121
11140.740967	-104.452614
11141.413879	-104.010902
11142.086792	-103.705780
11142.759705	-103.762352
11143.432617	-104.458519
11144.105530	-106.224258
11144.778442	-104.944122
11145.451355	-103.852386
11146.124268	-104.600189
11146.797180	-104.267265
11147.470093	-103.542343
11148.143005	-103.077499
11148.815918	-103.048775
11149.488831	-102.937210
11150.161743	-103.412582
11150.834656	-103.438385
11151.507568	-103.186775
11152.180481	-103.961571
11152.853394	-103.886002
11153.526306	-103.108910
11154.199219	-104.213791
11154.872131	-103.787437
11155.545044	-103.224937
11156.217957	-102.998512
11156.890869	-102.555153
11157.563782	-102.006439
11158.236694	-101.328911
11158.909607	-101.416077
11159.582520	-101.186974
11160.255432	-102.723450
11160.928345	-104.422302
11161.601257	-103.876305
11162.274170	-103.000473
11162.947083	-103.647331
11163.619995	-104.410355
11164.292908	-103.568581
11164.965820	-103.198555
11165.638733	-103.524307
11166.311646	-103.543823
11166.984558	-103.670036
11167.657471	-103.170815
11168.330383	-103.301071
11169.003296	-103.957756
11169.676208	-103.986877
11170.349121	-103.827202
11171.022034	-103.439857
11171.694946	-102.976303
11172.367859	-103.259789
11173.040771	-102.988487
11173.713684	-102.499634
11174.386597	-102.745613
11175.059509	-103.178627
11175.732422	-104.026772
11176.405334	-103.571060
11177.078247	-103.761658
11177.751160	-104.061584
11178.424072	-103.646683
11179.096985	-102.914307
11179.769897	-102.982971
11180.442810	-102.834427
11181.115723	-102.500427
11181.788635	-102.472908
11182.461548	-101.798019
11183.134460	-101.951714
11183.807373	-102.456703
11184.480286	-102.452286
11185.153198	-103.247017
11185.826111	-104.362785
11186.499023	-104.986229
11187.171936	-104.247253
11187.844849	-102.657913
11188.517761	-101.946587
11189.190674	-102.971649
11189.863586	-103.611885
11190.536499	-104.076591
11191.209412	-103.706673
11191.882324	-102.490181
11192.555237	-102.611015
11193.228149	-102.422333
11193.901062	-102.597038
11194.573975	-103.324219
11195.246887	-103.965820
11195.919800	-103.732880
11196.592712	-103.685951
11197.265625	-103.285217
11197.938538	-102.822701
11198.611450	-102.363914
11199.284363	-102.114647
11199.957275	-101.401474
11200.630188	-101.738853
11201.303101	-102.846771
11201.976013	-103.749336
11202.648926	-103.048454
11203.321838	-103.588432
11203.994751	-103.878197
11204.667664	-104.084930
11205.340576	-104.391739
11206.013489	-104.186478
11206.686401	-102.663528
11207.359314	-101.906021
11208.032227	-102.778122
11208.705139	-104.317543
11209.378052	-104.180656
11210.050964	-103.267998
11210.723877	-102.503723
11211.396790	-102.888702
11212.069702	-104.007530
11212.742615	-102.704536
11213.415527	-102.693924
11214.088440	-102.627800
11214.761353	-102.824974
11215.434265	-103.972244
11216.107178	-104.123726
11216.780090	-102.792953
11217.453003	-102.010559
11218.125916	-101.573677
11218.798828	-101.059174
11219.471741	-101.192383
11220.144653	-102.102318
11220.817566	-103.043274
11221.490479	-103.760948
11222.163391	-104.111031
11222.836304	-103.882782
11223.509216	-103.294907
11224.182129	-102.518143
11224.855042	-102.134010
11225.527954	-103.431038
11226.200867	-104.259514
11226.873779	-103.853188
11227.546692	-103.592209
11228.219604	-103.191803
11228.892517	-103.267525
11229.565430	-104.700706
11230.238342	-104.272797
11230.911255	-102.898033
11231.584167	-102.925819
11232.257080	-102.776283
11232.929993	-102.626068
11233.602905	-103.825325
11234.275818	-104.221054
11234.948730	-102.733154
11235.621643	-103.585442
11236.294556	-103.348656
11236.967468	-102.032509
11237.640381	-101.378036
11238.313293	-101.893219
11238.986206	-103.175499
11239.659119	-103.535492
11240.332031	-104.046440
11241.004944	-103.870468
11241.677856	-103.898689
11242.350769	-103.441765
11243.023682	-103.600273
11243.696594	-103.472954
11244.369507	-102.923225
11245.042419	-102.987251
11245.715332	-103.075249
11246.388245	-103.420631
11247.061157	-103.054176
11247.734070	-102.331734
11248.406982	-102.661499
11249.079895	-103.148476
11249.752808	-103.016113
11250.425720	-102.832222
11251.098633	-102.825783
11251.771545	-102.308205
11252.444458	-102.944420
11253.117371	-103.509972
11253.790283	-102.690155
11254.463196	-102.414795
11255.136108	-102.469139
11255.809021	-102.415947
11256.481934	-102.956711
11257.154846	-103.839813
11257.827759	-103.213684
11258.500671	-102.798737
11259.173584	-102.785904
11259.846497	-102.523895
11260.519409	-103.276390
11261.192322	-104.213364
11261.865234	-103.091583
11262.538147	-102.640144
11263.211060	-102.082550
11263.883972	-101.927299
11264.556885	-102.475060
11265.229797	-103.220589
11265.902710	-103.626175
11266.575623	-102.894875
11267.248535	-102.855858
11267.921448	-102.508568
11268.594360	-102.478600
11269.267273	-102.082275
11269.940186	-102.959129
11270.613098	-103.785271
11271.286011	-102.407158
11271.958923	-102.797974
11272.631836	-103.341270
11273.304749	-102.867531
11273.977661	-101.914200
11274.650574	-102.041885
11275.323486	-102.885918
11275.996399	-102.334053
11276.669312	-101.914627
11277.342224	-102.786148
11278.015137	-103.540474
11278.688049	-102.863350
11279.360962	-101.956779
11280.033875	-102.544960
11280.706787	-103.088669
11281.379700	-103.974274
11282.052612	-104.113579
11282.725525	-103.127670
11283.398438	-102.995789
11284.071350	-103.255203
11284.744263	-102.990601
11285.417175	-102.664062
11286.090088	-103.380074
11286.763000	-103.337456
11287.435913	-103.398003
11288.108826	-102.787796
11288.781738	-103.030373
11289.454651	-102.572701
11290.127563	-102.831085
11290.800476	-103.803566
11291.473389	-103.667480
11292.146301	-103.238091
11292.819214	-102.908127
11293.492126	-101.875809
11294.165039	-101.222359
11294.837952	-101.695267
11295.510864	-102.415375
11296.183777	-102.553215
11296.856689	-103.172974
11297.529602	-103.555458
11298.202515	-103.137535
11298.875427	-102.151253
11299.548340	-101.899063
11300.221252	-102.325218
11300.894165	-102.390282
11301.567078	-101.998192
11302.239990	-102.153946
11302.912903	-102.416557
11303.585815	-102.192146
11304.258728	-102.540497
11304.931641	-101.907036
11305.604553	-101.893700
11306.277466	-102.581787
11306.950378	-102.938248
11307.623291	-102.719437
11308.296204	-102.216835
11308.969116	-102.432770
11309.642029	-103.292458
11310.314941	-104.007065
11310.987854	-103.443932
11311.660767	-102.564659
11312.333679	-102.141731
11313.006592	-103.566391
11313.679504	-103.784340
11314.352417	-102.295250
11315.025330	-102.687424
11315.698242	-103.198029
11316.371155	-102.417694
11317.044067	-101.516396
11317.716980	-101.141541
11318.389893	-101.356506
11319.062805	-101.996361
11319.735718	-102.465225
11320.408630	-102.195946
11321.081543	-101.610451
11321.754456	-101.681732
11322.427368	-101.850395
11323.100281	-101.654236
11323.773193	-102.331993
11324.446106	-102.240288
11325.119019	-102.470055
11325.791931	-102.294304
11326.464844	-101.863647
11327.137756	-101.973198
11327.810669	-101.727684
11328.483582	-101.419174
11329.156494	-102.287582
11329.829407	-102.572350
11330.502319	-102.158989
11331.175232	-102.121460
11331.848145	-102.897247
11332.521057	-102.710007
11333.193970	-101.188835
11333.866882	-101.090935
11334.539795	-101.036423
11335.212708	-101.265213
11335.885620	-101.737877
11336.558533	-102.808907
11337.231445	-103.081985
11337.904358	-102.818092
11338.577271	-101.788353
11339.250183	-100.936729
11339.923096	-100.808830
11340.596008	-101.390678
11341.268921	-101.282326
11341.941833	-100.896118
11342.614746	-100.151306
11343.287659	-100.771118
11343.960571	-101.830139
11344.633484	-103.281128
11345.306396	-103.592941
11345.979309	-103.213516
11346.652222	-102.622543
11347.325134	-101.558243
11347.998047	-100.454918
11348.670959	-100.361252
11349.343872	-100.464958
11350.016785	-100.487396
11350.689697	-100.690231
11351.362610	-101.173721
11352.035522	-101.398323
11352.708435	-101.906395
11353.381348	-101.913437
11354.054260	-101.942673
11354.727173	-101.596329
11355.400085	-101.112068
11356.072998	-100.348694
11356.745911	-100.275238
11357.418823	-101.164604
11358.091736	-101.661484
11358.764648	-102.919807
11359.437561	-103.660088
11360.110474	-102.651154
11360.783386	-102.171608
11361.456299	-101.933861
11362.129211	-102.225922
11362.802124	-103.500626
11363.475037	-103.879730
11364.147949	-103.147728
11364.820862	-103.301567
11365.493774	-103.234573
11366.166687	-103.155098
11366.839600	-103.980057
11367.512512	-104.674545
11368.185425	-104.714180
11368.858337	-103.731468
11369.531250	-103.173592
11370.204163	-102.021721
11370.877075	-101.917206
11371.549988	-102.467514
11372.222900	-103.095024
11372.895813	-102.918541
11373.568726	-103.594543
11374.241638	-104.069557
11374.914551	-103.350136
11375.587463	-103.551582
11376.260376	-103.370201
11376.933289	-103.682983
11377.606201	-104.077751
11378.279114	-104.483902
11378.952026	-104.578873
11379.624939	-103.786224
11380.297852	-103.362549
11380.970764	-102.276123
11381.643677	-101.421402
11382.316589	-101.057343
11382.989502	-100.958359
11383.662415	-100.897476
11384.335327	-100.552513
11385.008240	-100.587692
11385.681152	-101.653046
11386.354065	-102.141335
11387.026978	-102.446106
11387.699890	-102.925301
11388.372803	-103.676666
11389.045715	-104.571419
11389.718628	-104.040596
11390.391541	-103.222435
11391.064453	-102.532539
11391.737366	-102.361298
11392.410278	-102.486931
11393.083191	-102.875427
11393.756104	-103.222862
11394.429016	-102.516144
11395.101929	-101.825111
11395.774841	-102.458458
11396.447754	-103.124855
11397.120667	-102.521912
11397.793579	-102.271957
11398.466492	-103.334755
11399.139404	-103.399796
11399.812317	-102.937828
11400.485229	-102.003342
11401.158142	-101.195435
11401.831055	-100.612968
11402.503967	-101.064369
11403.176880	-102.574379
11403.849792	-103.392517
11404.522705	-102.957451
11405.195618	-102.681770
11405.868530	-102.437553
11406.541443	-102.001610
11407.214355	-102.094490
11407.887268	-102.923210
11408.560181	-103.686882
11409.233093	-103.546684
11409.906006	-102.863632
11410.578918	-102.423706
11411.251831	-102.574234
11411.924744	-103.015533
11412.597656	-102.920074
11413.270569	-102.569290
11413.943481	-101.844482
11414.616394	-101.747353
11415.289307	-102.269920
11415.962219	-102.885941
11416.635132	-103.514023
11417.308044	-103.387085
11417.980957	-103.734261
11418.653870	-103.230255
11419.326782	-102.644295
11419.999695	-101.972008
11420.672607	-102.733467
11421.345520	-102.728348
11422.018433	-102.518845
11422.691345	-102.746078
11423.364258	-103.399590
11424.037170	-103.406761
11424.710083	-102.873871
11425.382996	-103.585770
11426.055908	-103.707695
11426.728821	-103.059021
11427.401733	-102.476234
11428.074646	-101.562294
11428.747559	-101.580925
11429.420471	-102.315598
11430.093384	-103.552879
11430.766296	-104.494736
11431.439209	-104.370567
11432.112122	-103.547112
11432.785034	-103.045113
11433.457947	-102.698799
11434.130859	-102.528076
11434.803772	-102.358276
11435.476685	-102.476143
11436.149597	-102.378296
11436.822510	-102.433640
11437.495422	-102.702003
11438.168335	-102.527832
11438.841248	-101.905380
11439.514160	-101.894562
11440.187073	-101.790642
11440.859985	-100.863823
11441.532898	-100.234016
11442.205811	-99.673958
11442.878723	-100.343300
11443.551636	-102.088814
11444.224548	-102.724258
11444.897461	-102.482491
11445.570374	-103.101929
11446.243286	-103.496620
11446.916199	-102.591736
11447.589111	-102.683678
11448.262024	-103.497490
11448.934937	-102.532845
11449.607849	-101.692390
11450.280762	-101.315613
11450.953674	-101.676865
11451.626587	-101.405746
11452.299500	-101.025993
11452.972412	-101.684364
11453.645325	-102.309692
11454.318237	-102.569328
11454.991150	-102.771454
11455.664062	-102.309212
11456.336975	-102.244904
11457.009888	-103.344498
11457.682800	-103.415451
11458.355713	-103.085670
11459.028625	-102.958923
11459.701538	-103.235931
11460.374451	-103.256866
11461.047363	-102.689354
11461.720276	-102.238426
11462.393188	-102.070602
11463.066101	-102.980728
11463.739014	-103.491837
11464.411926	-102.930946
11465.084839	-101.999435
11465.757751	-102.215813
11466.430664	-102.606552
11467.103577	-103.339256
11467.776489	-104.063316
11468.449402	-103.926903
11469.122314	-104.200302
11469.795227	-104.060379
11470.468140	-102.502663
11471.141052	-102.029037
11471.813965	-102.499199
11472.486877	-102.120049
11473.159790	-101.751595
11473.832703	-102.391052
11474.505615	-102.742294
11475.178528	-103.325462
11475.851440	-104.202332
11476.524353	-104.333305
11477.197266	-104.402512
11477.870178	-102.871597
11478.543091	-101.840744
11479.216003	-102.565613
11479.888916	-103.560669
11480.561829	-103.471237
11481.234741	-103.906128
11481.907654	-104.062500
11482.580566	-103.577736
11483.253479	-102.942474
11483.926392	-102.554459
11484.599304	-102.708481
11485.272217	-103.543396
11485.945129	-103.442352
11486.618042	-103.607628
11487.290955	-103.626854
11487.963867	-102.592377
11488.636780	-102.654396
11489.309692	-103.427345
11489.982605	-103.080276
11490.655518	-103.180969
11491.328430	-103.696693
11492.001343	-103.020348
11492.674255	-101.988686
11493.347168	-102.439583
11494.020081	-103.595459
11494.692993	-103.721390
11495.365906	-103.484367
